        Year	       Month	         Day	        Hour	     Weekday	      Minute	    N(total)	       N(he)	       N(li)	    N(st,he)	    N(st,li)	    N(wi,he)	    N(wi,li)	    N(su,he)	    N(su,li)	V_veh(he) (km/hr)	V_veh(li) (km/hr)	     T2m (C)	 Ts_road (C)	Ts_road_obs (C)	T_sub_mod (C)	      RH (%)	RHs_road (%)	    FF (m/s)	Rain (mm/hr)	Snow (mm/hr)	 Cloud cover	Net short rad (W/m^2)	Net long rad (W/m^2)	Incoming long rad (W/m^2)	Incoming short rad (W/m^2)	Sensible_road (W/m^2)	Latent_road (W/m^2)	Surface_heatflux_road (W/m^2)	Residual Energy (W/m^2)	Energy correction (W/m^2)	Wetness_road (mm)	Ice_road (mm)	Evaporation (mm/hr)	Drainage (mm/hr)	    f_q_road	   f_q_brake	     f_q_obs	M_sanding (g/m^2)	M_salting(na) (g/m^2)	M_salting(mg) (g/m^2)	Ploughing_road (0/1)	Cleaning_road (0/1)	Total emissions PM10 (g/km/hr)	Direct emissions PM10 (g/km/hr)	Suspended road emissions PM10 (g/km/hr)	Road dust PM200 mass (g/m^2)	Road sand PMall mass (g/m^2)	Road sand PM200 mass (g/m^2)	Road salt(na) mass (g/m^2)	Road salt(mg) mass (g/m^2)	Road wear (g/km/hr)	Tyre wear (g/km/hr)	Brake wear (g/km/hr)	Road dust production (g/km/hr)	Road dust sink (g/km/hr)	Emission factor PM10 (g/km/veh)	Total emissions PM2.5 (g/km/hr)	Direct emissions PM2.5 (g/km/hr)	Suspended road emissions PM2.5 (g/km/hr)	Emission factor PM2.5 (g/km/veh)	PM10_obs net (ug/m^3)	PM10_obs bg (ug/m^3)	PM10 mod total (ug/m^3)	PM10 mod total+ep (ug/m^3)	PM10 mod dust total (ug/m^3)	PM10 mod roadwear (ug/m^3)	PM10 mod tyrewear (ug/m^3)	PM10 mod brakewear (ug/m^3)	PM10 mod salt(na) (ug/m^3)	PM10 mod salt(mg) (ug/m^3)	PM10 mod sand (ug/m^3)	PM10 mod exhaust (ug/m^3)	PM25_obs net (ug/m^3)	PM25_obs bg (ug/m^3)	PM25 mod total (ug/m^3)	PM25 mod total+ep (ug/m^3)	PM25 mod dust total (ug/m^3)	PM25 mod roadwear (ug/m^3)	PM25 mod tyrewear (ug/m^3)	PM25 mod brakewear (ug/m^3)	PM25 mod salt(na) (ug/m^3)	PM25 mod salt(mg) (ug/m^3)	PM25 mod sand (ug/m^3)	PM25 mod exhaust (ug/m^3)
        2011	           2	          21	1.150000e+01	           2	           0	  8.5872e+02	  2.5761e+01	  8.3296e+02	  0.0000e+00	  2.9903e+02	  0.0000e+00	  5.3393e+02	  2.5761e+01	  0.0000e+00	  4.4120e+01	  4.4120e+01	 -6.8293e+00	 -9.2495e+00	 -6.6063e+00	 -9.6485e+00	  7.5791e+01	  9.1482e+01	  1.4847e+00	  0.0000e+00	  6.2500e-02	  3.3094e-01	  2.5554e+01	 -2.7267e+01	  2.3402e+02	  6.4519e+01	 -7.4542e+00	  2.4406e+00	  3.0836e-01	  0.0000e+00	  0.0000e+00	  2.3967e-01	  4.0825e-01	  4.4663e-03	  4.1579e-02	  9.6073e-04	  7.2367e-01	  0.0000e+00	  0.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8717e+00	  2.5855e+00	  1.2864e+00	  2.0433e+02	  1.7218e+02	  1.6606e+02	  2.0970e+01	  0.0000e+00	  5.4503e+02	  5.7701e+01	  7.0932e+00	  6.0681e+02	  9.5402e+02	  2.2149e-02	  2.3143e+00	  1.5979e+00	  7.1656e-01	  2.0335e-02	  1.5180e+00	  9.0326e+00	  5.7621e-01	  1.7855e+00	  5.7621e-01	  7.3138e-02	  3.4275e-03	  3.6912e-01	  0.0000e+00	  0.0000e+00	  1.3052e-01	  1.2093e+00	  4.4876e+00	  5.0882e+00	  2.6953e-01	  1.4788e+00	  2.6953e-01	  5.8510e-03	  3.4275e-04	  2.3070e-01	  0.0000e+00	  0.0000e+00	  3.2629e-02	  1.2093e+00
        2011	           2	          22	1.150000e+01	           3	           0	  8.8744e+02	  2.6623e+01	  8.6082e+02	  0.0000e+00	  3.0989e+02	  0.0000e+00	  5.5092e+02	  2.6623e+01	  0.0000e+00	  4.4244e+01	  4.4244e+01	 -8.6420e+00	 -9.3951e+00	 -7.2488e+00	 -9.4797e+00	  8.0531e+01	  9.1502e+01	  1.6586e+00	  0.0000e+00	  3.3333e-02	  4.1042e-01	  2.6730e+01	 -3.0739e+01	  2.3009e+02	  5.8284e+01	 -3.2006e+00	  2.4748e+00	 -2.4656e+00	  0.0000e+00	  0.0000e+00	  1.3871e-01	  4.4513e-01	  2.4791e-03	  0.0000e+00	  9.0302e-08	  9.2906e-01	  0.0000e+00	  1.0417e+01	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.5579e+00	  3.8983e+00	  1.6596e+00	  2.0475e+02	  1.8137e+02	  1.6565e+02	  1.8786e+01	  0.0000e+00	  5.6557e+02	  5.9692e+01	  7.3278e+00	  7.9197e+03	  5.5122e+02	  2.3903e-02	  3.4737e+00	  2.4364e+00	  1.0372e+00	  2.1554e-02	  4.0287e+00	  8.5252e+00	  9.3617e-01	  3.7857e+00	  9.3617e-01	  3.1149e-06	  1.3281e-07	  9.3616e-01	  0.0000e+00	  0.0000e+00	  4.9481e-06	  2.8495e+00	  6.6186e+00	  4.5063e+00	  5.8510e-01	  3.4346e+00	  5.8510e-01	  2.4919e-07	  1.3281e-08	  5.8510e-01	  0.0000e+00	  0.0000e+00	  1.2370e-06	  2.8495e+00
        2011	           2	          23	1.150000e+01	           4	           0	  8.6779e+02	  2.6034e+01	  8.4176e+02	  0.0000e+00	  3.0303e+02	  0.0000e+00	  5.3873e+02	  2.6034e+01	  0.0000e+00	  4.5195e+01	  4.5195e+01	 -1.1033e+01	 -1.1462e+01	 -9.3614e+00	 -9.9210e+00	  7.6855e+01	  9.1537e+01	  7.1685e-01	  0.0000e+00	  0.0000e+00	  7.3299e-02	  1.9162e+01	 -4.1068e+01	  2.1166e+02	  9.1544e+01	 -1.0668e+00	  9.3658e-01	 -2.1347e+01	  0.0000e+00	  0.0000e+00	  1.5520e-01	  5.0039e-01	  6.0114e-04	  7.5835e-03	  5.9666e-11	  8.4318e-01	  0.0000e+00	  1.6667e+01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8305e+00	  3.3472e+00	  1.4833e+00	  2.3353e+02	  7.4516e+02	  1.9352e+02	  1.2682e+01	  0.0000e+00	  5.6880e+02	  6.0032e+01	  7.0928e+00	  1.2299e+04	  5.3889e+02	  2.3206e-02	  3.0191e+00	  2.0920e+00	  9.2706e-01	  2.1119e-02	  1.0448e+01	  2.0048e+01	  2.0374e+00	  8.3666e+00	  2.0374e+00	  5.4044e-09	  2.2969e-10	  2.0374e+00	  1.0453e-18	  0.0000e+00	  9.9999e-09	  6.3291e+00	  8.4088e+00	  1.1110e+01	  1.2734e+00	  7.6025e+00	  1.2734e+00	  4.3235e-10	  2.2969e-11	  1.2734e+00	  8.3613e-20	  0.0000e+00	  2.5000e-09	  6.3291e+00
        2011	           2	          24	1.150000e+01	           5	           0	  9.1597e+02	  2.7479e+01	  8.8849e+02	  0.0000e+00	  3.1986e+02	  0.0000e+00	  5.6863e+02	  2.7479e+01	  0.0000e+00	  4.5550e+01	  4.5550e+01	 -9.5570e+00	 -1.0667e+01	 -8.8773e+00	 -1.0539e+01	  7.9400e+01	  9.2882e+01	  1.5317e+00	  0.0000e+00	  4.1667e-03	  2.7071e-01	  2.6378e+01	 -3.3710e+01	  2.2182e+02	  7.5199e+01	 -1.1604e+01	 -5.8958e-01	  4.4299e+00	  0.0000e+00	  0.0000e+00	  1.7252e-01	  2.1549e-01	  1.6959e-03	  0.0000e+00	  6.0227e-07	  8.4425e-01	  0.0000e+00	  1.6667e+01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.1937e+00	  3.5698e+00	  1.6239e+00	  2.3795e+02	  8.0954e+02	  1.9696e+02	  6.9989e+00	  0.0000e+00	  6.0500e+02	  6.3852e+01	  7.4653e+00	  1.2339e+04	  6.4241e+02	  2.3310e-02	  3.2457e+00	  2.2311e+00	  1.0146e+00	  2.1183e-02	  7.7175e+00	  1.6541e+01	  9.5960e-01	  3.4026e+00	  9.5960e-01	  1.7277e-05	  7.3319e-07	  9.5955e-01	  7.7719e-11	  0.0000e+00	  3.1547e-05	  2.4430e+00	  7.2914e+00	  1.1110e+01	  5.9973e-01	  3.0427e+00	  5.9973e-01	  1.3822e-06	  7.3319e-08	  5.9972e-01	  6.2165e-12	  0.0000e+00	  7.8866e-06	  2.4430e+00
        2011	           2	          25	1.150000e+01	           6	           0	  9.3418e+02	  2.8025e+01	  9.0616e+02	  0.0000e+00	  3.2622e+02	  0.0000e+00	  5.7994e+02	  2.8025e+01	  0.0000e+00	  4.5580e+01	  4.5580e+01	 -2.4281e+00	 -5.3196e+00	 -3.8705e+00	 -9.4350e+00	  7.0942e+01	  9.3573e+01	  3.0668e+00	  0.0000e+00	  4.1667e-03	  6.8988e-01	  2.4022e+01	 -5.2401e+00	  2.7160e+02	  3.7008e+01	 -4.3687e+01	  4.9658e+00	  5.8777e+01	  0.0000e+00	  0.0000e+00	  1.6154e-01	  4.1671e-03	  8.6703e-03	  0.0000e+00	  2.4955e-01	  9.9473e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.3498e+02	  3.6253e+01	  1.9887e+02	  2.5612e+02	  1.0502e+03	  2.1437e+02	  1.9658e+00	  0.0000e+00	  6.2026e+02	  6.5464e+01	  7.5988e+00	  5.6734e+02	  2.0581e+03	  2.6933e-01	  4.7816e+01	  5.4008e+00	  4.2561e+01	  6.8981e-02	 -9.9900e+02	  1.7934e+01	  8.3694e+00	  9.3302e+00	  8.3694e+00	  2.6578e+00	  1.1247e-01	  3.8300e-01	  0.0000e+00	  0.0000e+00	  5.2161e+00	  9.6086e-01	  2.9722e+00	  1.3239e+01	  1.7673e+00	  2.7281e+00	  1.7673e+00	  2.1263e-01	  1.1247e-02	  2.3938e-01	  0.0000e+00	  0.0000e+00	  1.3040e+00	  9.6086e-01
        2011	           2	          26	1.150000e+01	           7	           0	  7.3480e+02	  2.2044e+01	  7.1276e+02	  0.0000e+00	  2.5659e+02	  0.0000e+00	  4.5616e+02	  2.2044e+01	  0.0000e+00	  4.7947e+01	  4.7947e+01	 -2.1404e-01	 -3.2386e+00	 -1.5214e+00	 -7.2546e+00	  7.2730e+01	  8.9861e+01	  2.7209e+00	  0.0000e+00	  0.0000e+00	  3.4000e-01	  2.8583e+01	 -2.2091e+01	  2.6385e+02	  7.3447e+01	 -3.8034e+01	 -1.6255e+00	  4.7352e+01	  0.0000e+00	  0.0000e+00	  1.8733e-02	  6.7033e-03	  1.2294e-03	  0.0000e+00	  7.6988e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.4220e+02	  9.2932e+01	  5.4968e+02	  2.5177e+02	  3.7398e+02	  2.1022e+02	  1.4027e+00	  0.0000e+00	  5.2356e+02	  5.5257e+01	  5.8122e+00	  2.4020e+02	  3.1118e+03	  8.9217e-01	  1.2491e+02	  9.4001e+00	  1.1592e+02	  1.8819e-01	 -9.9900e+02	  3.0246e+01	  2.4206e+01	  2.4733e+01	  2.4206e+01	  8.0332e+00	  3.3962e-01	  2.0556e-01	  0.0000e+00	  0.0000e+00	  1.5628e+01	  5.2687e-01	 -9.9900e+02	  2.5046e+01	  4.7120e+00	  5.2389e+00	  4.7120e+00	  6.4266e-01	  3.3962e-02	  1.2848e-01	  0.0000e+00	  0.0000e+00	  3.9069e+00	  5.2687e-01
        2011	           2	          27	1.150000e+01	           1	           0	  6.4973e+02	  1.9492e+01	  6.3023e+02	  0.0000e+00	  2.2688e+02	  0.0000e+00	  4.0335e+02	  1.9492e+01	  0.0000e+00	  4.8602e+01	  4.8602e+01	 -1.9993e+00	 -3.0984e+00	 -1.8882e+00	 -5.5903e+00	  8.0927e+01	  9.1392e+01	  2.1068e+00	  0.0000e+00	  0.0000e+00	  8.7321e-01	  1.6124e+01	  2.1872e+00	  2.8866e+02	  2.0732e+01	 -1.2690e+01	  2.1038e+00	  2.9748e+01	  0.0000e+00	  0.0000e+00	  4.8985e-02	  8.7805e-07	  3.7231e-03	  0.0000e+00	  4.9268e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1348e+02	  6.1135e+01	  3.5261e+02	  2.4892e+02	  2.4565e+02	  2.0734e+02	  1.3996e+00	  0.0000e+00	  4.7349e+02	  4.9973e+01	  5.0906e+00	  3.0398e+02	  2.0305e+03	  6.5445e-01	  8.0687e+01	  6.5976e+00	  7.4354e+01	  1.4223e-01	 -9.9900e+02	  2.3173e+01	  9.5316e+00	  9.8313e+00	  9.5316e+00	  3.1880e+00	  1.3452e-01	  1.1786e-01	  0.0000e+00	  0.0000e+00	  6.0912e+00	  2.9976e-01	  1.0820e+00	  1.8985e+01	  1.8650e+00	  2.1647e+00	  1.8650e+00	  2.5504e-01	  1.3452e-02	  7.3663e-02	  0.0000e+00	  0.0000e+00	  1.5228e+00	  2.9976e-01
        2011	           2	          28	1.150000e+01	           2	           0	  7.9162e+02	  2.3749e+01	  7.6787e+02	  0.0000e+00	  2.7643e+02	  0.0000e+00	  4.9144e+02	  2.3749e+01	  0.0000e+00	  4.6925e+01	  4.6925e+01	 -1.7693e+00	 -2.9282e+00	 -1.5422e+00	 -4.6212e+00	  7.2823e+01	  7.9431e+01	  7.8123e-01	  0.0000e+00	  0.0000e+00	  7.7056e-01	  2.3245e+01	 -6.6484e+00	  2.8059e+02	  3.3570e+01	 -2.1710e+00	  1.5296e-02	  2.0125e+01	  0.0000e+00	  0.0000e+00	  1.0569e-02	  1.0347e-06	  2.4598e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.1684e+02	  1.2099e+02	  6.9637e+02	  2.4384e+02	  2.0868e+02	  2.0287e+02	  1.3990e+00	  0.0000e+00	  5.3765e+02	  5.6744e+01	  6.3836e+00	  1.5048e+02	  3.9370e+03	  1.0502e+00	  1.5752e+02	  1.1852e+01	  1.4620e+02	  2.1729e-01	  7.0264e+00	  2.8426e+01	  2.2968e+02	  2.3373e+02	  2.2968e+02	  7.7730e+01	  3.2766e+00	  1.5552e+00	  0.0000e+00	  0.0000e+00	  1.4712e+02	  4.0467e+00	  3.5795e+00	  2.0049e+01	  4.4298e+01	  4.8344e+01	  4.4298e+01	  6.2184e+00	  3.2766e-01	  9.7200e-01	  0.0000e+00	  0.0000e+00	  3.6780e+01	  4.0467e+00
        2011	           3	           1	1.150000e+01	           3	           0	  8.0625e+02	  2.4188e+01	  7.8206e+02	  0.0000e+00	  2.8154e+02	  0.0000e+00	  5.0052e+02	  2.4188e+01	  0.0000e+00	  4.6817e+01	  4.6817e+01	 -2.1241e+00	 -2.3992e+00	 -1.3814e+00	 -3.8251e+00	  8.0603e+01	  8.2627e+01	  1.7629e+00	  0.0000e+00	  0.0000e+00	  8.8414e-01	  1.6307e+01	 -4.9363e-01	  2.8896e+02	  2.0774e+01	 -2.3488e-01	  5.7410e-02	  1.7401e+01	  0.0000e+00	  0.0000e+00	  1.1622e-02	  1.3798e-06	  3.7546e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.0684e+02	  1.2224e+02	  6.8512e+02	  2.3739e+02	  1.9766e+02	  1.9730e+02	  1.3990e+00	  0.0000e+00	  5.4299e+02	  5.7308e+01	  6.5228e+00	  1.5200e+02	  3.8712e+03	  1.0190e+00	  1.5518e+02	  1.1998e+01	  1.4371e+02	  2.1077e-01	  3.8283e+00	  1.6213e+01	  1.7126e+02	  1.7439e+02	  1.7126e+02	  5.8512e+01	  2.4626e+00	  1.1990e+00	  0.0000e+00	  0.0000e+00	  1.0909e+02	  3.1258e+00	  3.9316e+00	  1.1028e+01	  3.2949e+01	  3.6074e+01	  3.2949e+01	  4.6810e+00	  2.4626e-01	  7.4939e-01	  0.0000e+00	  0.0000e+00	  2.7272e+01	  3.1258e+00
        2011	           3	           2	1.150000e+01	           4	           0	  8.0925e+02	  2.4277e+01	  7.8497e+02	  0.0000e+00	  2.8259e+02	  0.0000e+00	  5.0238e+02	  2.4277e+01	  0.0000e+00	  4.6752e+01	  4.6752e+01	 -2.0263e+00	 -3.6974e+00	 -2.7115e+00	 -3.5690e+00	  7.8084e+01	  8.7079e+01	  1.5731e+00	  0.0000e+00	  0.0000e+00	  4.9958e-02	  1.9853e+01	 -3.3008e+01	  2.5106e+02	  1.1678e+02	 -7.7379e+00	 -3.6710e-01	 -3.5809e+00	  0.0000e+00	  0.0000e+00	  1.3892e-02	  2.1392e-03	  5.9241e-04	  0.0000e+00	  9.5880e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.5929e+02	  1.1767e+02	  6.4212e+02	  2.3127e+02	  1.9200e+02	  1.9197e+02	  1.3990e+00	  0.0000e+00	  5.5175e+02	  5.8232e+01	  6.5159e+00	  1.7906e+02	  3.6255e+03	  9.5652e-01	  1.4573e+02	  1.1627e+01	  1.3460e+02	  1.9834e-01	  5.0476e+00	  1.6346e+01	  1.7632e+02	  1.7983e+02	  1.7632e+02	  6.0806e+01	  2.5550e+00	  1.3495e+00	  0.0000e+00	  0.0000e+00	  1.1161e+02	  3.5149e+00	  4.2747e+00	  7.5791e+00	  3.3865e+01	  3.7380e+01	  3.3865e+01	  4.8645e+00	  2.5550e-01	  8.4343e-01	  0.0000e+00	  0.0000e+00	  2.7902e+01	  3.5149e+00
        2011	           3	           3	1.150000e+01	           5	           0	  8.4483e+02	  2.5345e+01	  8.1949e+02	  0.0000e+00	  2.9502e+02	  0.0000e+00	  5.2447e+02	  2.5345e+01	  0.0000e+00	  4.7730e+01	  4.7730e+01	 -6.2490e-01	 -2.2881e+00	 -1.6522e+00	 -3.3703e+00	  8.1945e+01	  9.3312e+01	  2.3616e+00	  0.0000e+00	  0.0000e+00	  1.0671e-01	  2.6189e+01	 -3.1741e+01	  2.5819e+02	  1.0521e+02	 -2.0377e+01	  4.8434e-01	  1.5684e+01	  0.0000e+00	  0.0000e+00	  3.6801e-02	  7.0618e-03	  3.9296e-03	  0.0000e+00	  5.1915e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4144e+02	  7.0766e+01	  3.7097e+02	  2.2706e+02	  1.8805e+02	  1.8805e+02	  1.3972e+00	  0.0000e+00	  5.8552e+02	  6.1797e+01	  6.7585e+00	  3.9548e+02	  2.1189e+03	  5.4051e-01	  8.5536e+01	  7.9198e+00	  7.7909e+01	  1.1923e-01	  6.3932e+00	  9.0854e+00	  7.6399e+01	  7.8981e+01	  7.6399e+01	  2.6569e+01	  1.1139e+00	  1.0025e+00	  0.0000e+00	  0.0000e+00	  4.7714e+01	  2.5811e+00	  5.4155e+00	  5.0907e+00	  1.4792e+01	  1.7373e+01	  1.4792e+01	  2.1255e+00	  1.1139e-01	  6.2655e-01	  0.0000e+00	  0.0000e+00	  1.1929e+01	  2.5811e+00
        2011	           3	           4	1.150000e+01	           6	           0	  8.3072e+02	  2.4922e+01	  8.0580e+02	  0.0000e+00	  2.9009e+02	  0.0000e+00	  5.1571e+02	  2.4922e+01	  0.0000e+00	  4.7010e+01	  4.7010e+01	  1.3282e-01	 -1.0020e+00	 -8.7182e-01	 -2.6668e+00	  8.4023e+01	  9.5882e+01	  2.3024e+00	  8.3333e-03	  0.0000e+00	  5.7109e-01	  3.1850e+01	 -1.7560e+01	  2.7782e+02	  5.4402e+01	 -1.3184e+01	  5.1027e+00	  2.3752e+01	  0.0000e+00	  0.0000e+00	  7.0554e-02	  6.4752e-03	  8.6775e-03	  0.0000e+00	  2.6713e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.2004e+02	  3.7065e+01	  1.8312e+02	  2.2426e+02	  1.8517e+02	  1.8516e+02	  1.3519e+00	  0.0000e+00	  5.7510e+02	  6.0697e+01	  6.6486e+00	  5.1190e+02	  1.1403e+03	  2.8269e-01	  4.3787e+01	  5.1634e+00	  3.8769e+01	  7.0524e-02	  5.5078e+00	  4.2782e+00	  3.6546e+01	  3.8997e+01	  3.6546e+01	  1.2618e+01	  5.2848e-01	  9.5954e-01	  0.0000e+00	  0.0000e+00	  2.2441e+01	  2.4503e+00	  6.0638e+00	  1.2721e+00	  7.2721e+00	  9.7224e+00	  7.2721e+00	  1.0094e+00	  5.2848e-02	  5.9971e-01	  0.0000e+00	  0.0000e+00	  5.6101e+00	  2.4503e+00
        2011	           3	           5	1.150000e+01	           7	           0	  6.9338e+02	  2.0801e+01	  6.7257e+02	  0.0000e+00	  2.4213e+02	  0.0000e+00	  4.3045e+02	  2.0801e+01	  0.0000e+00	  4.8276e+01	  4.8276e+01	  1.1968e+00	 -5.2403e-01	 -9.0345e-01	 -1.8110e+00	  5.4333e+01	  6.5875e+01	  3.0613e+00	  0.0000e+00	  0.0000e+00	  7.1133e-02	  2.4223e+01	 -3.7086e+01	  2.6063e+02	  1.1853e+02	 -2.6391e+01	  2.0108e+00	  1.2722e+01	  0.0000e+00	  0.0000e+00	  9.2957e-03	  3.7892e-03	  2.2257e-03	  0.0000e+00	  8.7757e-01	  1.0000e+00	  2.0833e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0983e+02	  9.7503e+01	  5.1275e+02	  2.2204e+02	  1.8276e+02	  1.8276e+02	  1.2781e+00	  0.0000e+00	  4.9604e+02	  5.2353e+01	  5.4753e+00	  1.9152e+02	  2.8835e+03	  8.9776e-01	  1.1598e+02	  9.6591e+00	  1.0674e+02	  1.8551e-01	  4.1315e+01	  1.3579e+01	  3.8725e+01	  3.9539e+01	  3.8725e+01	  1.3793e+01	  5.7658e-01	  3.1115e-01	  2.4525e-04	  0.0000e+00	  2.4043e+01	  8.1439e-01	 -9.9900e+02	  2.2314e+00	  7.3664e+00	  8.1808e+00	  7.3664e+00	  1.1035e+00	  5.7658e-02	  1.9447e-01	  1.9617e-05	  0.0000e+00	  6.0108e+00	  8.1439e-01
        2011	           3	           6	1.150000e+01	           1	           0	  6.3585e+02	  1.9076e+01	  6.1677e+02	  0.0000e+00	  2.2204e+02	  0.0000e+00	  3.9474e+02	  1.9076e+01	  0.0000e+00	  4.8875e+01	  4.8875e+01	 -1.2450e+00	 -1.8133e+00	 -2.2039e+00	 -1.6056e+00	  5.8198e+01	  6.0120e+01	  1.9074e+00	  0.0000e+00	  0.0000e+00	  1.6777e-01	  3.0171e+01	 -4.0556e+01	  2.5157e+02	  1.0905e+02	 -5.1946e+00	 -2.7505e-02	 -4.1293e+00	  0.0000e+00	  0.0000e+00	  6.3677e-03	  8.0874e-07	  1.3336e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.3839e+02	  1.0354e+02	  5.3529e+02	  2.1679e+02	  1.7824e+02	  1.7824e+02	  1.2781e+00	  0.0000e+00	  4.6138e+02	  4.8695e+01	  4.9911e+00	  1.2900e+02	  3.0086e+03	  1.0223e+00	  1.2081e+02	  9.9881e+00	  1.1126e+02	  2.0833e-01	  8.8631e+01	  2.0423e+01	  8.5038e+01	  8.6610e+01	  8.5038e+01	  3.0599e+01	  1.2772e+00	  5.9592e-01	  0.0000e+00	  0.0000e+00	  5.2567e+01	  1.5717e+00	 -9.9900e+02	  2.5183e+00	  1.6090e+01	  1.7661e+01	  1.6090e+01	  2.4479e+00	  1.2772e-01	  3.7245e-01	  0.0000e+00	  0.0000e+00	  1.3142e+01	  1.5717e+00
        2011	           3	           7	1.150000e+01	           2	           0	  8.3397e+02	  2.5019e+01	  8.0896e+02	  0.0000e+00	  2.5078e+02	  0.0000e+00	  4.6573e+02	  2.5019e+01	  9.2452e+01	  4.6704e+01	  4.6704e+01	 -3.2231e-01	 -8.0962e-01	 -6.9148e-01	 -1.6412e+00	  6.5066e+01	  6.6860e+01	  2.3352e+00	  0.0000e+00	  0.0000e+00	  4.7327e-01	  3.6413e+01	 -2.8412e+01	  2.6781e+02	  7.0192e+01	 -7.4037e+00	 -2.4012e-01	  1.7088e+01	  0.0000e+00	  0.0000e+00	  8.2347e-03	  1.1096e-06	  9.6386e-05	  0.0000e+00	  1.0000e+00	  1.0000e+00	  7.0833e-01	  1.0417e+01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.8758e+02	  1.1253e+02	  6.7558e+02	  2.2307e+02	  2.7645e+02	  1.8525e+02	  1.2781e+00	  0.0000e+00	  4.9525e+02	  5.9966e+01	  6.7170e+00	  7.4325e+03	  3.8163e+03	  9.6264e-01	  1.5243e+02	  1.1289e+01	  1.4168e+02	  2.0106e-01	  7.2097e+01	  1.9940e+01	  1.0478e+02	  1.0681e+02	  1.0478e+02	  3.5124e+01	  1.5496e+00	  7.6714e-01	  0.0000e+00	  0.0000e+00	  6.7341e+01	  2.0258e+00	  5.5972e+00	  2.8138e+00	  2.0280e+01	  2.2305e+01	  2.0280e+01	  2.8099e+00	  1.5496e-01	  4.7946e-01	  0.0000e+00	  0.0000e+00	  1.6835e+01	  2.0258e+00
        2011	           3	           8	1.150000e+01	           3	           0	  8.7205e+02	  2.6162e+01	  8.4589e+02	  0.0000e+00	  2.6223e+02	  0.0000e+00	  4.8699e+02	  2.6162e+01	  9.6673e+01	  4.6733e+01	  4.6733e+01	  2.7463e+00	  6.5951e-01	  1.4716e+00	 -8.5316e-01	  5.9867e+01	  7.1884e+01	  2.4203e+00	  0.0000e+00	  0.0000e+00	  5.4952e-02	  2.5871e+01	 -3.3748e+01	  2.6910e+02	  1.2846e+02	 -2.4003e+01	  2.9476e-01	  1.7349e+01	  0.0000e+00	  0.0000e+00	  9.7589e-03	  8.4299e-07	  6.1242e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  4.1667e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.0053e+02	  1.1701e+02	  6.8442e+02	  2.1780e+02	  1.8667e+02	  1.8084e+02	  1.2775e+00	  0.0000e+00	  5.1482e+02	  6.2334e+01	  7.0398e+00	  1.4636e+02	  3.8629e+03	  9.3666e-01	  1.5460e+02	  1.1756e+01	  1.4342e+02	  1.9559e-01	  4.5222e+01	  1.5310e+01	  9.6133e+01	  9.8046e+01	  9.6113e+01	  3.2451e+01	  1.4313e+00	  7.2349e-01	  1.9990e-02	  0.0000e+00	  6.1507e+01	  1.9130e+00	  3.9435e+00	  3.1401e+00	  1.8570e+01	  2.0483e+01	  1.8568e+01	  2.5961e+00	  1.4313e-01	  4.5218e-01	  1.5989e-03	  0.0000e+00	  1.5377e+01	  1.9130e+00
